run_parallelFalsecfg{'device': device(type='cuda'), 'learning_rate': 0.001, 'learning_rate_decay': 0.3, 'last_observe': 20, 'epochs': 12, 'print_every': 100, 'save_every': 5, 'batch_size': 1, 'data_locate': '/home/pinkman/PycharmProjects/map_encoder/data_process/trajectory/train', 'save_path': './model_ckpt/', 'log_file': 'runs/log.txt', 'tensorboard_path': 'runs/train_visualization'}
Start Training...
Epoch 1/12: Iteration 0, loss = 46.420792
Epoch 76/12: Iteration 3200, loss = 5.344888
Epoch 76/12: Iteration 3300, loss = 0.180834
Epoch 76/12: Iteration 3400, loss = 0.245478
Epoch 77/12: Iteration 0, loss = 0.596579
Epoch 77/12: Iteration 100, loss = 0.035161
Epoch 77/12: Iteration 200, loss = 0.764601
Epoch 77/12: Iteration 300, loss = 2.856971
Epoch 77/12: Iteration 400, loss = 0.102190
Epoch 77/12: Iteration 500, loss = 2.700360
Epoch 77/12: Iteration 600, loss = 0.029404
Epoch 77/12: Iteration 700, loss = 0.470152
Epoch 77/12: Iteration 800, loss = 3.426845
Epoch 77/12: Iteration 900, loss = 0.644747
Epoch 77/12: Iteration 1000, loss = 46.051384
Epoch 77/12: Iteration 1100, loss = 0.163803
Epoch 77/12: Iteration 1200, loss = 1.392092
Epoch 77/12: Iteration 1300, loss = 1.300626
Epoch 77/12: Iteration 1400, loss = 0.376998
Epoch 77/12: Iteration 1500, loss = 0.732142
Epoch 77/12: Iteration 1600, loss = 0.120181
Epoch 77/12: Iteration 1700, loss = 0.895515
Epoch 77/12: Iteration 1800, loss = 1.348783
Epoch 77/12: Iteration 1900, loss = 0.063361
Epoch 77/12: Iteration 2000, loss = 0.637585
Epoch 77/12: Iteration 2100, loss = 0.386992
Epoch 77/12: Iteration 2200, loss = 0.793821
Epoch 77/12: Iteration 2300, loss = 0.545396
Epoch 77/12: Iteration 2400, loss = 0.545427
Epoch 77/12: Iteration 2500, loss = 5.547049
Epoch 77/12: Iteration 2600, loss = 3.556810
Epoch 77/12: Iteration 2700, loss = 0.866244
Epoch 77/12: Iteration 2800, loss = 0.313303
Epoch 77/12: Iteration 2900, loss = 0.214078
Epoch 77/12: Iteration 3000, loss = 1.640508
Epoch 77/12: Iteration 3100, loss = 1.096555
Epoch 77/12: Iteration 3200, loss = 5.344888
Epoch 77/12: Iteration 3300, loss = 0.180834
Epoch 77/12: Iteration 3400, loss = 0.245478
Epoch 78/12: Iteration 0, loss = 0.596579
Epoch 78/12: Iteration 100, loss = 0.035161
Epoch 78/12: Iteration 200, loss = 0.764601
Epoch 78/12: Iteration 300, loss = 2.856971
Epoch 78/12: Iteration 400, loss = 0.102190
Epoch 78/12: Iteration 500, loss = 2.700360
Epoch 78/12: Iteration 600, loss = 0.029404
Epoch 78/12: Iteration 700, loss = 0.470152
Epoch 78/12: Iteration 800, loss = 3.426845
Epoch 78/12: Iteration 900, loss = 0.644747
Epoch 78/12: Iteration 1000, loss = 46.051384
Epoch 78/12: Iteration 1100, loss = 0.163803
Epoch 78/12: Iteration 1200, loss = 1.392092
Epoch 78/12: Iteration 1300, loss = 1.300626
Epoch 78/12: Iteration 1400, loss = 0.376998
Epoch 78/12: Iteration 1500, loss = 0.732142
Epoch 78/12: Iteration 1600, loss = 0.120181
Epoch 78/12: Iteration 1700, loss = 0.895515
Epoch 78/12: Iteration 1800, loss = 1.348783
Epoch 78/12: Iteration 1900, loss = 0.063361
Epoch 78/12: Iteration 2000, loss = 0.637585
Epoch 78/12: Iteration 2100, loss = 0.386992
Epoch 78/12: Iteration 2200, loss = 0.793821
Epoch 78/12: Iteration 2300, loss = 0.545396
Epoch 78/12: Iteration 2400, loss = 0.545427
Epoch 78/12: Iteration 2500, loss = 5.547049
Epoch 78/12: Iteration 2600, loss = 3.556810
Epoch 78/12: Iteration 2700, loss = 0.866244
Epoch 78/12: Iteration 2800, loss = 0.313303
Epoch 78/12: Iteration 2900, loss = 0.214078
Epoch 78/12: Iteration 3000, loss = 1.640508
Epoch 78/12: Iteration 3100, loss = 1.096555
Epoch 78/12: Iteration 3200, loss = 5.344888
Epoch 78/12: Iteration 3300, loss = 0.180834
Epoch 78/12: Iteration 3400, loss = 0.245478
Epoch 79/12: Iteration 0, loss = 0.596579
Epoch 79/12: Iteration 100, loss = 0.035161
Epoch 79/12: Iteration 200, loss = 0.764601
Epoch 79/12: Iteration 300, loss = 2.856971
Epoch 79/12: Iteration 400, loss = 0.102190
Epoch 79/12: Iteration 500, loss = 2.700360
Epoch 79/12: Iteration 600, loss = 0.029404
Epoch 79/12: Iteration 700, loss = 0.470152
Epoch 79/12: Iteration 800, loss = 3.426845
Epoch 79/12: Iteration 900, loss = 0.644747
Epoch 79/12: Iteration 1000, loss = 46.051384
Epoch 79/12: Iteration 1100, loss = 0.163803
Epoch 79/12: Iteration 1200, loss = 1.392092
Epoch 79/12: Iteration 1300, loss = 1.300626
Epoch 79/12: Iteration 1400, loss = 0.376998
Epoch 79/12: Iteration 1500, loss = 0.732142
Epoch 79/12: Iteration 1600, loss = 0.120181
Epoch 79/12: Iteration 1700, loss = 0.895515
Epoch 79/12: Iteration 1800, loss = 1.348783
Epoch 79/12: Iteration 1900, loss = 0.063361
Epoch 79/12: Iteration 2000, loss = 0.637585
Epoch 79/12: Iteration 2100, loss = 0.386992
Epoch 79/12: Iteration 2200, loss = 0.793821
Epoch 79/12: Iteration 2300, loss = 0.545396
Epoch 79/12: Iteration 2400, loss = 0.545427
Epoch 79/12: Iteration 2500, loss = 5.547049
Epoch 79/12: Iteration 2600, loss = 3.556810
Epoch 79/12: Iteration 2700, loss = 0.866244
Epoch 79/12: Iteration 2800, loss = 0.313303
Epoch 79/12: Iteration 2900, loss = 0.214078
Epoch 79/12: Iteration 3000, loss = 1.640508
Epoch 79/12: Iteration 3100, loss = 1.096555
Epoch 79/12: Iteration 3200, loss = 5.344888
Epoch 79/12: Iteration 3300, loss = 0.180834
Epoch 79/12: Iteration 3400, loss = 0.245478
Epoch 80/12: Iteration 0, loss = 0.596579
Epoch 80/12: Iteration 100, loss = 0.035161
Epoch 80/12: Iteration 200, loss = 0.764601
Epoch 80/12: Iteration 300, loss = 2.856971
Epoch 80/12: Iteration 400, loss = 0.102190
Epoch 80/12: Iteration 500, loss = 2.700360
Epoch 80/12: Iteration 600, loss = 0.029404
Epoch 80/12: Iteration 700, loss = 0.470152
Epoch 80/12: Iteration 800, loss = 3.426845
Epoch 80/12: Iteration 900, loss = 0.644747
Epoch 80/12: Iteration 1000, loss = 46.051384
Epoch 80/12: Iteration 1100, loss = 0.163803
Epoch 80/12: Iteration 1200, loss = 1.392092
Epoch 80/12: Iteration 1300, loss = 1.300626
Epoch 80/12: Iteration 1400, loss = 0.376998
Epoch 80/12: Iteration 1500, loss = 0.732142
Epoch 80/12: Iteration 1600, loss = 0.120181
Epoch 80/12: Iteration 1700, loss = 0.895515
Epoch 80/12: Iteration 1800, loss = 1.348783
Epoch 80/12: Iteration 1900, loss = 0.063361
Epoch 80/12: Iteration 2000, loss = 0.637585
Epoch 80/12: Iteration 2100, loss = 0.386992
Epoch 80/12: Iteration 2200, loss = 0.793821
Epoch 80/12: Iteration 2300, loss = 0.545396
Epoch 80/12: Iteration 2400, loss = 0.545427
Epoch 80/12: Iteration 2500, loss = 5.547049
Epoch 80/12: Iteration 2600, loss = 3.556810
Epoch 80/12: Iteration 2700, loss = 0.866244
Epoch 80/12: Iteration 2800, loss = 0.313303
Epoch 80/12: Iteration 2900, loss = 0.214078
Epoch 80/12: Iteration 3000, loss = 1.640508
Epoch 80/12: Iteration 3100, loss = 1.096555
Epoch 80/12: Iteration 3200, loss = 5.344888
Epoch 80/12: Iteration 3300, loss = 0.180834
Epoch 80/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch80.pth
Epoch 81/12: Iteration 0, loss = 0.596579
Epoch 81/12: Iteration 100, loss = 0.035161
Epoch 81/12: Iteration 200, loss = 0.764601
Epoch 81/12: Iteration 300, loss = 2.856971
Epoch 81/12: Iteration 400, loss = 0.102190
Epoch 81/12: Iteration 500, loss = 2.700360
Epoch 81/12: Iteration 600, loss = 0.029404
Epoch 81/12: Iteration 700, loss = 0.470152
Epoch 81/12: Iteration 800, loss = 3.426845
Epoch 81/12: Iteration 900, loss = 0.644747
Epoch 81/12: Iteration 1000, loss = 46.051384
Epoch 81/12: Iteration 1100, loss = 0.163803
Epoch 81/12: Iteration 1200, loss = 1.392092
Epoch 81/12: Iteration 1300, loss = 1.300626
Epoch 81/12: Iteration 1400, loss = 0.376998
Epoch 81/12: Iteration 1500, loss = 0.732142
Epoch 81/12: Iteration 1600, loss = 0.120181
Epoch 81/12: Iteration 1700, loss = 0.895515
Epoch 81/12: Iteration 1800, loss = 1.348783
Epoch 81/12: Iteration 1900, loss = 0.063361
Epoch 81/12: Iteration 2000, loss = 0.637585
Epoch 81/12: Iteration 2100, loss = 0.386992
Epoch 81/12: Iteration 2200, loss = 0.793821
Epoch 81/12: Iteration 2300, loss = 0.545396
Epoch 81/12: Iteration 2400, loss = 0.545427
Epoch 81/12: Iteration 2500, loss = 5.547049
Epoch 81/12: Iteration 2600, loss = 3.556810
Epoch 81/12: Iteration 2700, loss = 0.866244
Epoch 81/12: Iteration 2800, loss = 0.313303
Epoch 81/12: Iteration 2900, loss = 0.214078
Epoch 81/12: Iteration 3000, loss = 1.640508
Epoch 81/12: Iteration 3100, loss = 1.096555
Epoch 81/12: Iteration 3200, loss = 5.344888
Epoch 81/12: Iteration 3300, loss = 0.180834
Epoch 81/12: Iteration 3400, loss = 0.245478
Epoch 82/12: Iteration 0, loss = 0.596579
Epoch 82/12: Iteration 100, loss = 0.035161
Epoch 82/12: Iteration 200, loss = 0.764601
Epoch 82/12: Iteration 300, loss = 2.856971
Epoch 82/12: Iteration 400, loss = 0.102190
Epoch 82/12: Iteration 500, loss = 2.700360
Epoch 82/12: Iteration 600, loss = 0.029404
Epoch 82/12: Iteration 700, loss = 0.470152
Epoch 82/12: Iteration 800, loss = 3.426845
Epoch 82/12: Iteration 900, loss = 0.644747
Epoch 82/12: Iteration 1000, loss = 46.051384
Epoch 82/12: Iteration 1100, loss = 0.163803
Epoch 82/12: Iteration 1200, loss = 1.392092
Epoch 82/12: Iteration 1300, loss = 1.300626
Epoch 82/12: Iteration 1400, loss = 0.376998
Epoch 82/12: Iteration 1500, loss = 0.732142
Epoch 82/12: Iteration 1600, loss = 0.120181
Epoch 82/12: Iteration 1700, loss = 0.895515
Epoch 82/12: Iteration 1800, loss = 1.348783
Epoch 82/12: Iteration 1900, loss = 0.063361
Epoch 82/12: Iteration 2000, loss = 0.637585
Epoch 82/12: Iteration 2100, loss = 0.386992
Epoch 82/12: Iteration 2200, loss = 0.793821
Epoch 82/12: Iteration 2300, loss = 0.545396
Epoch 82/12: Iteration 2400, loss = 0.545427
Epoch 82/12: Iteration 2500, loss = 5.547049
Epoch 82/12: Iteration 2600, loss = 3.556810
Epoch 82/12: Iteration 2700, loss = 0.866244
Epoch 82/12: Iteration 2800, loss = 0.313303
Epoch 82/12: Iteration 2900, loss = 0.214078
Epoch 82/12: Iteration 3000, loss = 1.640508
Epoch 82/12: Iteration 3100, loss = 1.096555
Epoch 82/12: Iteration 3200, loss = 5.344888
Epoch 82/12: Iteration 3300, loss = 0.180834
Epoch 82/12: Iteration 3400, loss = 0.245478
Epoch 83/12: Iteration 0, loss = 0.596579
Epoch 83/12: Iteration 100, loss = 0.035161
Epoch 83/12: Iteration 200, loss = 0.764601
Epoch 83/12: Iteration 300, loss = 2.856971
Epoch 83/12: Iteration 400, loss = 0.102190
Epoch 83/12: Iteration 500, loss = 2.700360
Epoch 83/12: Iteration 600, loss = 0.029404
Epoch 83/12: Iteration 700, loss = 0.470152
Epoch 83/12: Iteration 800, loss = 3.426845
Epoch 83/12: Iteration 900, loss = 0.644747
Epoch 83/12: Iteration 1000, loss = 46.051384
Epoch 83/12: Iteration 1100, loss = 0.163803
Epoch 83/12: Iteration 1200, loss = 1.392092
Epoch 83/12: Iteration 1300, loss = 1.300626
Epoch 83/12: Iteration 1400, loss = 0.376998
Epoch 83/12: Iteration 1500, loss = 0.732142
Epoch 83/12: Iteration 1600, loss = 0.120181
Epoch 83/12: Iteration 1700, loss = 0.895515
Epoch 83/12: Iteration 1800, loss = 1.348783
Epoch 83/12: Iteration 1900, loss = 0.063361
Epoch 83/12: Iteration 2000, loss = 0.637585
Epoch 83/12: Iteration 2100, loss = 0.386992
Epoch 83/12: Iteration 2200, loss = 0.793821
Epoch 83/12: Iteration 2300, loss = 0.545396
Epoch 83/12: Iteration 2400, loss = 0.545427
Epoch 83/12: Iteration 2500, loss = 5.547049
Epoch 83/12: Iteration 2600, loss = 3.556810
Epoch 83/12: Iteration 2700, loss = 0.866244
Epoch 83/12: Iteration 2800, loss = 0.313303
Epoch 83/12: Iteration 2900, loss = 0.214078
Epoch 83/12: Iteration 3000, loss = 1.640508
Epoch 83/12: Iteration 3100, loss = 1.096555
Epoch 83/12: Iteration 3200, loss = 5.344888
Epoch 83/12: Iteration 3300, loss = 0.180834
Epoch 83/12: Iteration 3400, loss = 0.245478
Epoch 84/12: Iteration 0, loss = 0.596579
Epoch 84/12: Iteration 100, loss = 0.035161
Epoch 84/12: Iteration 200, loss = 0.764601
Epoch 84/12: Iteration 300, loss = 2.856971
Epoch 84/12: Iteration 400, loss = 0.102190
Epoch 84/12: Iteration 500, loss = 2.700360
Epoch 84/12: Iteration 600, loss = 0.029404
Epoch 84/12: Iteration 700, loss = 0.470152
Epoch 84/12: Iteration 800, loss = 3.426845
Epoch 84/12: Iteration 900, loss = 0.644747
Epoch 84/12: Iteration 1000, loss = 46.051384
Epoch 84/12: Iteration 1100, loss = 0.163803
Epoch 84/12: Iteration 1200, loss = 1.392092
Epoch 84/12: Iteration 1300, loss = 1.300626
Epoch 84/12: Iteration 1400, loss = 0.376998
Epoch 84/12: Iteration 1500, loss = 0.732142
Epoch 84/12: Iteration 1600, loss = 0.120181
Epoch 84/12: Iteration 1700, loss = 0.895515
Epoch 84/12: Iteration 1800, loss = 1.348783
Epoch 84/12: Iteration 1900, loss = 0.063361
Epoch 84/12: Iteration 2000, loss = 0.637585
Epoch 84/12: Iteration 2100, loss = 0.386992
Epoch 84/12: Iteration 2200, loss = 0.793821
Epoch 84/12: Iteration 2300, loss = 0.545396
Epoch 84/12: Iteration 2400, loss = 0.545427
Epoch 84/12: Iteration 2500, loss = 5.547049
Epoch 84/12: Iteration 2600, loss = 3.556810
Epoch 84/12: Iteration 2700, loss = 0.866244
Epoch 84/12: Iteration 2800, loss = 0.313303
Epoch 84/12: Iteration 2900, loss = 0.214078
Epoch 84/12: Iteration 3000, loss = 1.640508
Epoch 84/12: Iteration 3100, loss = 1.096555
Epoch 84/12: Iteration 3200, loss = 5.344888
Epoch 84/12: Iteration 3300, loss = 0.180834
Epoch 84/12: Iteration 3400, loss = 0.245478
Epoch 85/12: Iteration 0, loss = 0.596579
Epoch 85/12: Iteration 100, loss = 0.035161
Epoch 85/12: Iteration 200, loss = 0.764601
Epoch 85/12: Iteration 300, loss = 2.856971
Epoch 85/12: Iteration 400, loss = 0.102190
Epoch 85/12: Iteration 500, loss = 2.700360
Epoch 85/12: Iteration 600, loss = 0.029404
Epoch 85/12: Iteration 700, loss = 0.470152
Epoch 85/12: Iteration 800, loss = 3.426845
Epoch 85/12: Iteration 900, loss = 0.644747
Epoch 85/12: Iteration 1000, loss = 46.051384
Epoch 85/12: Iteration 1100, loss = 0.163803
Epoch 85/12: Iteration 1200, loss = 1.392092
Epoch 85/12: Iteration 1300, loss = 1.300626
Epoch 85/12: Iteration 1400, loss = 0.376998
Epoch 85/12: Iteration 1500, loss = 0.732142
Epoch 85/12: Iteration 1600, loss = 0.120181
Epoch 85/12: Iteration 1700, loss = 0.895515
Epoch 85/12: Iteration 1800, loss = 1.348783
Epoch 85/12: Iteration 1900, loss = 0.063361
Epoch 85/12: Iteration 2000, loss = 0.637585
Epoch 85/12: Iteration 2100, loss = 0.386992
Epoch 85/12: Iteration 2200, loss = 0.793821
Epoch 85/12: Iteration 2300, loss = 0.545396
Epoch 85/12: Iteration 2400, loss = 0.545427
Epoch 85/12: Iteration 2500, loss = 5.547049
Epoch 85/12: Iteration 2600, loss = 3.556810
Epoch 85/12: Iteration 2700, loss = 0.866244
Epoch 85/12: Iteration 2800, loss = 0.313303
Epoch 85/12: Iteration 2900, loss = 0.214078
Epoch 85/12: Iteration 3000, loss = 1.640508
Epoch 85/12: Iteration 3100, loss = 1.096555
Epoch 85/12: Iteration 3200, loss = 5.344888
Epoch 85/12: Iteration 3300, loss = 0.180834
Epoch 85/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch85.pth
Epoch 86/12: Iteration 0, loss = 0.596579
Epoch 86/12: Iteration 100, loss = 0.035161
Epoch 86/12: Iteration 200, loss = 0.764601
Epoch 86/12: Iteration 300, loss = 2.856971
Epoch 86/12: Iteration 400, loss = 0.102190
Epoch 86/12: Iteration 500, loss = 2.700360
Epoch 86/12: Iteration 600, loss = 0.029404
Epoch 86/12: Iteration 700, loss = 0.470152
Epoch 86/12: Iteration 800, loss = 3.426845
Epoch 86/12: Iteration 900, loss = 0.644747
Epoch 86/12: Iteration 1000, loss = 46.051384
Epoch 86/12: Iteration 1100, loss = 0.163803
Epoch 86/12: Iteration 1200, loss = 1.392092
Epoch 86/12: Iteration 1300, loss = 1.300626
Epoch 86/12: Iteration 1400, loss = 0.376998
Epoch 86/12: Iteration 1500, loss = 0.732142
Epoch 86/12: Iteration 1600, loss = 0.120181
Epoch 86/12: Iteration 1700, loss = 0.895515
Epoch 86/12: Iteration 1800, loss = 1.348783
Epoch 86/12: Iteration 1900, loss = 0.063361
Epoch 86/12: Iteration 2000, loss = 0.637585
Epoch 86/12: Iteration 2100, loss = 0.386992
Epoch 86/12: Iteration 2200, loss = 0.793821
Epoch 86/12: Iteration 2300, loss = 0.545396
Epoch 86/12: Iteration 2400, loss = 0.545427
Epoch 86/12: Iteration 2500, loss = 5.547049
Epoch 86/12: Iteration 2600, loss = 3.556810
Epoch 86/12: Iteration 2700, loss = 0.866244
Epoch 86/12: Iteration 2800, loss = 0.313303
Epoch 86/12: Iteration 2900, loss = 0.214078
Epoch 86/12: Iteration 3000, loss = 1.640508
Epoch 86/12: Iteration 3100, loss = 1.096555
Epoch 86/12: Iteration 3200, loss = 5.344888
Epoch 86/12: Iteration 3300, loss = 0.180834
Epoch 86/12: Iteration 3400, loss = 0.245478
Epoch 87/12: Iteration 0, loss = 0.596579
Epoch 87/12: Iteration 100, loss = 0.035161
Epoch 87/12: Iteration 200, loss = 0.764601
Epoch 87/12: Iteration 300, loss = 2.856971
Epoch 87/12: Iteration 400, loss = 0.102190
Epoch 87/12: Iteration 500, loss = 2.700360
Epoch 87/12: Iteration 600, loss = 0.029404
Epoch 87/12: Iteration 700, loss = 0.470152
Epoch 87/12: Iteration 800, loss = 3.426845
Epoch 87/12: Iteration 900, loss = 0.644747
Epoch 87/12: Iteration 1000, loss = 46.051384
Epoch 87/12: Iteration 1100, loss = 0.163803
Epoch 87/12: Iteration 1200, loss = 1.392092
Epoch 87/12: Iteration 1300, loss = 1.300626
Epoch 87/12: Iteration 1400, loss = 0.376998
Epoch 87/12: Iteration 1500, loss = 0.732142
Epoch 87/12: Iteration 1600, loss = 0.120181
Epoch 87/12: Iteration 1700, loss = 0.895515
Epoch 87/12: Iteration 1800, loss = 1.348783
Epoch 87/12: Iteration 1900, loss = 0.063361
Epoch 87/12: Iteration 2000, loss = 0.637585
Epoch 87/12: Iteration 2100, loss = 0.386992
Epoch 87/12: Iteration 2200, loss = 0.793821
Epoch 87/12: Iteration 2300, loss = 0.545396
Epoch 87/12: Iteration 2400, loss = 0.545427
Epoch 87/12: Iteration 2500, loss = 5.547049
Epoch 87/12: Iteration 2600, loss = 3.556810
Epoch 87/12: Iteration 2700, loss = 0.866244
Epoch 87/12: Iteration 2800, loss = 0.313303
Epoch 87/12: Iteration 2900, loss = 0.214078
Epoch 87/12: Iteration 3000, loss = 1.640508
Epoch 87/12: Iteration 3100, loss = 1.096555
Epoch 87/12: Iteration 3200, loss = 5.344888
Epoch 87/12: Iteration 3300, loss = 0.180834
Epoch 87/12: Iteration 3400, loss = 0.245478
Epoch 88/12: Iteration 0, loss = 0.596579
Epoch 88/12: Iteration 100, loss = 0.035161
Epoch 88/12: Iteration 200, loss = 0.764601
Epoch 88/12: Iteration 300, loss = 2.856971
Epoch 88/12: Iteration 400, loss = 0.102190
Epoch 88/12: Iteration 500, loss = 2.700360
Epoch 88/12: Iteration 600, loss = 0.029404
Epoch 88/12: Iteration 700, loss = 0.470152
Epoch 88/12: Iteration 800, loss = 3.426845
Epoch 88/12: Iteration 900, loss = 0.644747
Epoch 88/12: Iteration 1000, loss = 46.051384
Epoch 88/12: Iteration 1100, loss = 0.163803
Epoch 88/12: Iteration 1200, loss = 1.392092
Epoch 88/12: Iteration 1300, loss = 1.300626
Epoch 88/12: Iteration 1400, loss = 0.376998
Epoch 88/12: Iteration 1500, loss = 0.732142
Epoch 88/12: Iteration 1600, loss = 0.120181
Epoch 88/12: Iteration 1700, loss = 0.895515
Epoch 88/12: Iteration 1800, loss = 1.348783
Epoch 88/12: Iteration 1900, loss = 0.063361
Epoch 88/12: Iteration 2000, loss = 0.637585
Epoch 88/12: Iteration 2100, loss = 0.386992
Epoch 88/12: Iteration 2200, loss = 0.793821
Epoch 88/12: Iteration 2300, loss = 0.545396
Epoch 88/12: Iteration 2400, loss = 0.545427
Epoch 88/12: Iteration 2500, loss = 5.547049
Epoch 88/12: Iteration 2600, loss = 3.556810
Epoch 88/12: Iteration 2700, loss = 0.866244
Epoch 88/12: Iteration 2800, loss = 0.313303
Epoch 88/12: Iteration 2900, loss = 0.214078
Epoch 88/12: Iteration 3000, loss = 1.640508
Epoch 88/12: Iteration 3100, loss = 1.096555
Epoch 88/12: Iteration 3200, loss = 5.344888
Epoch 88/12: Iteration 3300, loss = 0.180834
Epoch 88/12: Iteration 3400, loss = 0.245478
Epoch 89/12: Iteration 0, loss = 0.596579
Epoch 89/12: Iteration 100, loss = 0.035161
Epoch 89/12: Iteration 200, loss = 0.764601
Epoch 89/12: Iteration 300, loss = 2.856971
Epoch 89/12: Iteration 400, loss = 0.102190
Epoch 89/12: Iteration 500, loss = 2.700360
Epoch 89/12: Iteration 600, loss = 0.029404
Epoch 89/12: Iteration 700, loss = 0.470152
Epoch 89/12: Iteration 800, loss = 3.426845
Epoch 89/12: Iteration 900, loss = 0.644747
Epoch 89/12: Iteration 1000, loss = 46.051384
Epoch 89/12: Iteration 1100, loss = 0.163803
Epoch 89/12: Iteration 1200, loss = 1.392092
Epoch 89/12: Iteration 1300, loss = 1.300626
Epoch 89/12: Iteration 1400, loss = 0.376998
Epoch 89/12: Iteration 1500, loss = 0.732142
Epoch 89/12: Iteration 1600, loss = 0.120181
Epoch 89/12: Iteration 1700, loss = 0.895515
Epoch 89/12: Iteration 1800, loss = 1.348783
Epoch 89/12: Iteration 1900, loss = 0.063361
Epoch 89/12: Iteration 2000, loss = 0.637585
Epoch 89/12: Iteration 2100, loss = 0.386992
Epoch 89/12: Iteration 2200, loss = 0.793821
Epoch 89/12: Iteration 2300, loss = 0.545396
Epoch 89/12: Iteration 2400, loss = 0.545427
Epoch 89/12: Iteration 2500, loss = 5.547049
Epoch 89/12: Iteration 2600, loss = 3.556810
Epoch 89/12: Iteration 2700, loss = 0.866244
Epoch 89/12: Iteration 2800, loss = 0.313303
Epoch 89/12: Iteration 2900, loss = 0.214078
Epoch 89/12: Iteration 3000, loss = 1.640508
Epoch 89/12: Iteration 3100, loss = 1.096555
Epoch 89/12: Iteration 3200, loss = 5.344888
Epoch 89/12: Iteration 3300, loss = 0.180834
Epoch 89/12: Iteration 3400, loss = 0.245478
Epoch 90/12: Iteration 0, loss = 0.596579
Epoch 90/12: Iteration 100, loss = 0.035161
Epoch 90/12: Iteration 200, loss = 0.764601
Epoch 90/12: Iteration 300, loss = 2.856971
Epoch 90/12: Iteration 400, loss = 0.102190
Epoch 90/12: Iteration 500, loss = 2.700360
Epoch 90/12: Iteration 600, loss = 0.029404
Epoch 90/12: Iteration 700, loss = 0.470152
Epoch 90/12: Iteration 800, loss = 3.426845
Epoch 90/12: Iteration 900, loss = 0.644747
Epoch 90/12: Iteration 1000, loss = 46.051384
Epoch 90/12: Iteration 1100, loss = 0.163803
Epoch 90/12: Iteration 1200, loss = 1.392092
Epoch 90/12: Iteration 1300, loss = 1.300626
Epoch 90/12: Iteration 1400, loss = 0.376998
Epoch 90/12: Iteration 1500, loss = 0.732142
Epoch 90/12: Iteration 1600, loss = 0.120181
Epoch 90/12: Iteration 1700, loss = 0.895515
Epoch 90/12: Iteration 1800, loss = 1.348783
Epoch 90/12: Iteration 1900, loss = 0.063361
Epoch 90/12: Iteration 2000, loss = 0.637585
Epoch 90/12: Iteration 2100, loss = 0.386992
Epoch 90/12: Iteration 2200, loss = 0.793821
Epoch 90/12: Iteration 2300, loss = 0.545396
Epoch 90/12: Iteration 2400, loss = 0.545427
Epoch 90/12: Iteration 2500, loss = 5.547049
Epoch 90/12: Iteration 2600, loss = 3.556810
Epoch 90/12: Iteration 2700, loss = 0.866244
Epoch 90/12: Iteration 2800, loss = 0.313303
Epoch 90/12: Iteration 2900, loss = 0.214078
Epoch 90/12: Iteration 3000, loss = 1.640508
Epoch 90/12: Iteration 3100, loss = 1.096555
Epoch 90/12: Iteration 3200, loss = 5.344888
Epoch 90/12: Iteration 3300, loss = 0.180834
Epoch 90/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch90.pth
Epoch 91/12: Iteration 0, loss = 0.596579
Epoch 91/12: Iteration 100, loss = 0.035161
Epoch 91/12: Iteration 200, loss = 0.764601
Epoch 91/12: Iteration 300, loss = 2.856971
Epoch 91/12: Iteration 400, loss = 0.102190
Epoch 91/12: Iteration 500, loss = 2.700360
Epoch 91/12: Iteration 600, loss = 0.029404
Epoch 91/12: Iteration 700, loss = 0.470152
Epoch 91/12: Iteration 800, loss = 3.426845
Epoch 91/12: Iteration 900, loss = 0.644747
Epoch 91/12: Iteration 1000, loss = 46.051384
Epoch 91/12: Iteration 1100, loss = 0.163803
Epoch 91/12: Iteration 1200, loss = 1.392092
Epoch 91/12: Iteration 1300, loss = 1.300626
Epoch 91/12: Iteration 1400, loss = 0.376998
Epoch 91/12: Iteration 1500, loss = 0.732142
Epoch 91/12: Iteration 1600, loss = 0.120181
Epoch 91/12: Iteration 1700, loss = 0.895515
Epoch 91/12: Iteration 1800, loss = 1.348783
Epoch 91/12: Iteration 1900, loss = 0.063361
Epoch 91/12: Iteration 2000, loss = 0.637585
Epoch 91/12: Iteration 2100, loss = 0.386992
Epoch 91/12: Iteration 2200, loss = 0.793821
Epoch 91/12: Iteration 2300, loss = 0.545396
Epoch 91/12: Iteration 2400, loss = 0.545427
Epoch 91/12: Iteration 2500, loss = 5.547049
Epoch 91/12: Iteration 2600, loss = 3.556810
Epoch 91/12: Iteration 2700, loss = 0.866244
Epoch 91/12: Iteration 2800, loss = 0.313303
Epoch 91/12: Iteration 2900, loss = 0.214078
Epoch 91/12: Iteration 3000, loss = 1.640508
Epoch 91/12: Iteration 3100, loss = 1.096555
Epoch 91/12: Iteration 3200, loss = 5.344888
Epoch 91/12: Iteration 3300, loss = 0.180834
Epoch 91/12: Iteration 3400, loss = 0.245478
Epoch 92/12: Iteration 0, loss = 0.596579
Epoch 92/12: Iteration 100, loss = 0.035161
Epoch 92/12: Iteration 200, loss = 0.764601
Epoch 92/12: Iteration 300, loss = 2.856971
Epoch 92/12: Iteration 400, loss = 0.102190
